pub-id,exp-id,paper,authors,institutes,city,country,climate-class,pub-year,data-avail,data-link,pub-type,pub-name,publisher,doi,exp-year-start,exp-year-end,exp-seasons,exp-month-start,exp-month-end,exp-type,function,exp-hours,timing-type,sample-size-calc,sample-size-calc-type,part-payment,part-no-tot,part-male-no,part-fem-no,part-intersex-no,fem-total-ratio,age-group,age-mean,age-std,age-male-mean,age-fem-mean,bmi-range,bmi-mean,bmi-std,bmi-male-mean,bmi-fem-mean,normalisation-length,session-length,tested-t-min,tested-t-max,tested-t-means-medians,physio-parameter,physio-sensor-type,physio-body-site,physio-body-site-sagittal,physio-body-site-coronal,skin-body-site-code,physio-sensor-brand,physio-sensor-model,physio-mst-calculated,physio-mst-points,physio-mst-formula,physio-formulas,env-tdb,env-rh,env-v,env-tg,env-tsurface,env-twb,env-co2,env-illuminance,env-acoustics,env-tout,env-rhout,env-voc,env-light-color,env-solar-rad,ques-thermal-comfort,ques-thermal-sensation,ques-thermal-prefer,ques-thermal-accept,ques-thermal-satisfaction,ques-thermal-pleasure,ques-thermal-pleasantness,ques-airmove-comfort,ques-airmove-sensation,ques-airmove-prefer,ques-airmove-accept,ques-humidity-sensation,ques-airmove-satisfaction,ques-shivering-rate,ques-overall-comfort,ques-overall-satisfaction,ques-humidity-comfort,ques-humidity-prefer,ques-humidity-satisfaction,ques-humidity-accept,ques-sweating-sensation,ques-visual-prefer,ques-light-comfort,ques-light-prefer,ques-light-sensation,ques-light-satisfaction,ques-iaq-comfort,ques-iaq-accept,ques-iaq-satisfaction,ques-iaq-sensation,ques-odour-intensity,ques-sick-building-syndrome,ques-acoustic-comfort,ques-acoustic-satisfaction,ques-acoustic-sensation,cognitive-test-done,cognitive-test-type,protocol-fixed-clo,protocol-observed-clo,protocol-avoid-stimulant,protocol-avoid-activity,protocol-avoid-heavy-food,protocol-rest-sleep,protocol-circadian,protocol-mens-timing,protocol-time-btw-sessions,protocol-instruction-practice,protocol-diary,protocol-maintain-usual-habits,protocol-blinded,protocol-random-order,protocol-food-drink-control,protocol-prep-body-site,protocol-not-walking,select-healthy,select-no-treatment,select-thermal-history,select-smoking,select-bmi-range,select-colour-weakness-eyesight,select-lang-skills,select-alcohol,select-dominant-hand,select-contraceptive-type,select-activity-level,select-chronotype,select-emotionally-stable,select-neurodivergent,select-thermal-sensitivity,select-pregnancy,select-diet-weight-change,select-hormone-therapy,select-menopause,part-meta-age,part-meta-sex,part-meta-height,part-meta-weight,part-meta-bmi,part-meta-ponderal-index,part-meta-body-fat,part-meta-ethnicity,part-meta-bsa,part-meta-thermal-history,part-meta-education-profession,part-meta-thermal-sensitivity-preference,part-meta-personality,part-meta-psych-eval,part-meta-smoking,part-meta-activity-level,part-meta-health-level,part-meta-morningness,part-meta-bmr,part-meta-alcohol-use,part-meta-mens-timing,part-meta-contraceptive-type,part-meta-muscle,part-meta-reg-coffee,part-meta-reg-sleep-time,part-meta-reg-work time
61,,Prediction of individual thermal sensation from exhaled breath temperature using a smart face mask,"Fakir, M. H.; Kim, J. K.",Kookmin University,Seoul,Korea,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108507,,,,,"2, 3",Field,Office,NR,NR,NR,NA,NR,17,14,3,0,17.65%,,24.8,2.9,25.5,21.7,NR,24.92,3.63,25,24.46,10,30,18,24,,Skin temperature,Infrared thermometer,Forehead,NA,Anterior,,Melexis,MLX90614,N,NA,NA,,0.7,0.7,,,,,,,,,,,,,,7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,,Prediction of individual thermal sensation from exhaled breath temperature using a smart face mask,"Fakir, M. H.; Kim, J. K.",Kookmin University,Seoul,Korea,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108507,,,,,"2, 3",Field,Office,NR,NR,NR,NA,NR,17,14,3,0,17.65%,,24.8,2.9,25.5,21.7,NR,24.92,3.63,25,24.46,10,30,18,24,,Exhaled breath temperature,Thermistor,Face,NA,Anterior,,Murata,NXFT15XH103FA2B130,NA,NA,NA,,0.7,0.7,,,,,,,,,,,,,,7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,Recognition and prediction of individual thermal comfort requirement based on local skin temperature,"Wu, Y.; Cao, B.",Tsinghua University,Beijing,China,,2022,NR,,J,Journal of Building Engineering,Elsevier,https://doi.org/10.1016/j.jobe.2022.104025,,,,,NR,Lab,NR,NR,NR,NR,NA,NR,55,35,20,0,36.36%,,NR,NR,NR,NR,NR,21.9,3,NR,NR,10,120,16,30,,Skin temperature,Infrared camera,Forehead,Middle,Anterior,,FLIR,C2,N,NA,NA,,NR,NR,,,,,,,,,,,,,5pt_(0)(4),7pt_(-3)(+3),3pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,Recognition and prediction of individual thermal comfort requirement based on local skin temperature,"Wu, Y.; Cao, B.",Tsinghua University,Beijing,China,,2022,NR,,J,Journal of Building Engineering,Elsevier,https://doi.org/10.1016/j.jobe.2022.104025,,,,,NR,Lab,NR,NR,NR,NR,NA,NR,55,35,20,0,36.36%,,NR,NR,NR,NR,NR,21.9,3,NR,NR,10,120,16,30,,Skin temperature,Infrared camera,Nose,Middle,Anterior,,FLIR,C2,N,NA,NA,,NR,NR,,,,,,,,,,,,,5pt_(0)(4),7pt_(-3)(+3),3pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,Recognition and prediction of individual thermal comfort requirement based on local skin temperature,"Wu, Y.; Cao, B.",Tsinghua University,Beijing,China,,2022,NR,,J,Journal of Building Engineering,Elsevier,https://doi.org/10.1016/j.jobe.2022.104025,,,,,NR,Lab,NR,NR,NR,NR,NA,NR,55,35,20,0,36.36%,,NR,NR,NR,NR,NR,21.9,3,NR,NR,10,120,16,30,,Skin temperature,Infrared camera,Cheek,NR,Anterior,,FLIR,C2,N,NA,NA,,NR,NR,,,,,,,,,,,,,5pt_(0)(4),7pt_(-3)(+3),3pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,,Recognition and prediction of individual thermal comfort requirement based on local skin temperature,"Wu, Y.; Cao, B.",Tsinghua University,Beijing,China,,2022,NR,,J,Journal of Building Engineering,Elsevier,https://doi.org/10.1016/j.jobe.2022.104025,,,,,NR,Lab,NR,NR,NR,NR,NA,NR,55,35,20,0,36.36%,,NR,NR,NR,NR,NR,21.9,3,NR,NR,10,120,16,30,,Skin temperature,Infrared camera,Ear,NR,Anterior,,FLIR,C2,N,NA,NA,,NR,NR,,,,,,,,,,,,,5pt_(0)(4),7pt_(-3)(+3),3pt_(-1)(+1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,,"Short-term effects of natural view and daylight from windows on thermal perception, health, and energy-saving potential","Jiang, Y.; Li, N.; Yongga, A.; Yan, W.",Hunan University,Changsha,China,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108575,,,,,"1, 2, 3",Lab,Office,NR,NR,Y,A priori,Y,20,10,10,0,50.00%,,23.25,1.09,23,23.5,NR,20.21,1.96,20.71,19.71,20,130,17,23,,Skin temperature,Thermochron,Forehead,Middle,Anterior,,iButton,DS1922L,Y,7,Hardy & DuBois (1938),,0.6,0.6,0.6,,,,0.75,0.75,,,,,1,,7pt_(-3)(+3),7pt_(-3)(+3),,5pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,5pt_(-2)(+2),5pt_(-2)(+2),,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,,"Short-term effects of natural view and daylight from windows on thermal perception, health, and energy-saving potential","Jiang, Y.; Li, N.; Yongga, A.; Yan, W.",Hunan University,Changsha,China,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108575,,,,,"1, 2, 3",Lab,Office,NR,NR,Y,A priori,Y,20,10,10,0,50.00%,,23.25,1.09,23,23.5,NR,20.21,1.96,20.71,19.71,20,130,17,23,,Skin temperature,Thermochron,Forearm,Left,Anterior,,iButton,DS1922L,Y,7,Hardy & DuBois (1938),,0.6,0.6,0.6,,,,0.75,0.75,,,,,1,,7pt_(-3)(+3),7pt_(-3)(+3),,5pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,5pt_(-2)(+2),5pt_(-2)(+2),,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,,"Short-term effects of natural view and daylight from windows on thermal perception, health, and energy-saving potential","Jiang, Y.; Li, N.; Yongga, A.; Yan, W.",Hunan University,Changsha,China,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108575,,,,,"1, 2, 3",Lab,Office,NR,NR,Y,A priori,Y,20,10,10,0,50.00%,,23.25,1.09,23,23.5,NR,20.21,1.96,20.71,19.71,20,130,17,23,,Skin temperature,Thermochron,Palm,Left,Anterior,,iButton,DS1922L,Y,7,Hardy & DuBois (1938),,0.6,0.6,0.6,,,,0.75,0.75,,,,,1,,7pt_(-3)(+3),7pt_(-3)(+3),,5pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,5pt_(-2)(+2),5pt_(-2)(+2),,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,,"Short-term effects of natural view and daylight from windows on thermal perception, health, and energy-saving potential","Jiang, Y.; Li, N.; Yongga, A.; Yan, W.",Hunan University,Changsha,China,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108575,,,,,"1, 2, 3",Lab,Office,NR,NR,Y,A priori,Y,20,10,10,0,50.00%,,23.25,1.09,23,23.5,NR,20.21,1.96,20.71,19.71,20,130,17,23,,Skin temperature,Thermochron,Chest,Left,Anterior,,iButton,DS1922L,Y,7,Hardy & DuBois (1938),,0.6,0.6,0.6,,,,0.75,0.75,,,,,1,,7pt_(-3)(+3),7pt_(-3)(+3),,5pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,5pt_(-2)(+2),5pt_(-2)(+2),,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,,"Short-term effects of natural view and daylight from windows on thermal perception, health, and energy-saving potential","Jiang, Y.; Li, N.; Yongga, A.; Yan, W.",Hunan University,Changsha,China,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108575,,,,,"1, 2, 3",Lab,Office,NR,NR,Y,A priori,Y,20,10,10,0,50.00%,,23.25,1.09,23,23.5,NR,20.21,1.96,20.71,19.71,20,130,17,23,,Skin temperature,Thermochron,Thigh,NR,Anterior,,iButton,DS1922L,Y,7,Hardy & DuBois (1938),,0.6,0.6,0.6,,,,0.75,0.75,,,,,1,,7pt_(-3)(+3),7pt_(-3)(+3),,5pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,5pt_(-2)(+2),5pt_(-2)(+2),,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,,"Short-term effects of natural view and daylight from windows on thermal perception, health, and energy-saving potential","Jiang, Y.; Li, N.; Yongga, A.; Yan, W.",Hunan University,Changsha,China,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108575,,,,,"1, 2, 3",Lab,Office,NR,NR,Y,A priori,Y,20,10,10,0,50.00%,,23.25,1.09,23,23.5,NR,20.21,1.96,20.71,19.71,20,130,17,23,,Skin temperature,Thermochron,Shin,Right,Anterior,,iButton,DS1922L,Y,7,Hardy & DuBois (1938),,0.6,0.6,0.6,,,,0.75,0.75,,,,,1,,7pt_(-3)(+3),7pt_(-3)(+3),,5pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,5pt_(-2)(+2),5pt_(-2)(+2),,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,,"Short-term effects of natural view and daylight from windows on thermal perception, health, and energy-saving potential","Jiang, Y.; Li, N.; Yongga, A.; Yan, W.",Hunan University,Changsha,China,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108575,,,,,"1, 2, 3",Lab,Office,NR,NR,Y,A priori,Y,20,10,10,0,50.00%,,23.25,1.09,23,23.5,NR,20.21,1.96,20.71,19.71,20,130,17,23,,Skin temperature,Thermochron,Sole,Left,Posterior,,iButton,DS1922L,Y,7,Hardy & DuBois (1938),,0.6,0.6,0.6,,,,0.75,0.75,,,,,1,,7pt_(-3)(+3),7pt_(-3)(+3),,5pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,5pt_(-2)(+2),5pt_(-2)(+2),,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,,"Short-term effects of natural view and daylight from windows on thermal perception, health, and energy-saving potential","Jiang, Y.; Li, N.; Yongga, A.; Yan, W.",Hunan University,Changsha,China,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108575,,,,,"1, 2, 3",Lab,Office,NR,NR,Y,A priori,Y,20,10,10,0,50.00%,,23.25,1.09,23,23.5,NR,20.21,1.96,20.71,19.71,20,130,17,23,,Heart rate,ECG,NR,NR,NA,NA,R211A,NR,NA,NA,NA,,0.6,0.6,0.6,,,,0.75,0.75,,,,,1,,7pt_(-3)(+3),7pt_(-3)(+3),,5pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,5pt_(-2)(+2),5pt_(-2)(+2),,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
63,,"Short-term effects of natural view and daylight from windows on thermal perception, health, and energy-saving potential","Jiang, Y.; Li, N.; Yongga, A.; Yan, W.",Hunan University,Changsha,China,,2022,NR,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2021.108575,,,,,"1, 2, 3",Lab,Office,NR,NR,Y,A priori,Y,20,10,10,0,50.00%,,23.25,1.09,23,23.5,NR,20.21,1.96,20.71,19.71,20,130,17,23,,Blood oxygen saturation,Pulse oximeter,NR,NR,NR,,Heal Force,Prince 100H,NA,NA,NA,,0.6,0.6,0.6,,,,0.75,0.75,,,,,1,,7pt_(-3)(+3),7pt_(-3)(+3),,5pt_(-2)(+2),,,,,,,,,,,,,,,,,,,,5pt_(-2)(+2),5pt_(-2)(+2),,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
64,,Study of personal thermoregulatory responses after environmental cold step-change for group classification,"Hu, J.; Shan, C.; Zhao, S.; Zhang, A.",Shanghai Jiao Tong University,Shanghai,China,,2022,Upon request,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2022.109538,,,,,NR,Lab,NR,15:00-18:00,Work-hours,NR,NA,NR,14,6,8,0,57.14%,,24,2,NR,NR,NR,21.8,2.4,NR,NR,15,30,19,26,,Skin temperature,Infrared camera,Finger,Left,Anterior,,FLIR,A655sc,N,NA,NA,,1,,1,,,,,,,,,,,,7pt_(-3)(+3),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,,Study of personal thermoregulatory responses after environmental cold step-change for group classification,"Hu, J.; Shan, C.; Zhao, S.; Zhang, A.",Shanghai Jiao Tong University,Shanghai,China,,2022,Upon request,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2022.109538,,,,,NR,Lab,NR,15:00-18:00,Work-hours,NR,NA,NR,14,6,8,0,57.14%,,24,2,NR,NR,NR,21.8,2.4,NR,NR,15,30,19,26,,Skin temperature,Infrared camera,Wrist,Left,Anterior,,FLIR,A655sc,N,NA,NA,,1,,1,,,,,,,,,,,,7pt_(-3)(+3),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,,Study of personal thermoregulatory responses after environmental cold step-change for group classification,"Hu, J.; Shan, C.; Zhao, S.; Zhang, A.",Shanghai Jiao Tong University,Shanghai,China,,2022,Upon request,,J,Building and Environment,Elsevier,https://doi.org/10.1016/j.buildenv.2022.109538,,,,,NR,Lab,NR,15:00-18:00,Work-hours,NR,NA,NR,14,6,8,0,57.14%,,24,2,NR,NR,NR,21.8,2.4,NR,NR,15,30,19,26,,Skin temperature,Infrared camera,Forearm,Left,Anterior,,FLIR,A655sc,N,NA,NA,,1,,1,,,,,,,,,,,,7pt_(-3)(+3),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,Study on thermal comfort of interactive cascade ventilation based on body multi-node thermal demand,"Li, H.; Wang, Z.; Li, J.; Wang, L.; Kong, X.; Fan, M.","Hebei University of Technology, Tianjin Building Science Energy Efficieny Co.",Tianjin,China,,2022,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2022.112404,,,,,NR,Lab,Seating,NR,NR,NR,NA,NR,8,4,4,0,50.00%,,23.75,0.97,24,23.5,NR,19.78,1.11,19.92,19.63,30,20,21,27,,Skin temperature,Thermocouple,Cheek,Left,Anterior,,NR,T-type,Y,"3, 4, 5, 6, 8","Burton (1934), Ramanathan (1964), Newburgh & Spealman (1943), Ouyang (1985), Equally distributed",,"0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9",,NR,,NR,,,,,,,,,,6pt_(1)(6),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,Study on thermal comfort of interactive cascade ventilation based on body multi-node thermal demand,"Li, H.; Wang, Z.; Li, J.; Wang, L.; Kong, X.; Fan, M.","Hebei University of Technology, Tianjin Building Science Energy Efficieny Co.",Tianjin,China,,2022,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2022.112404,,,,,NR,Lab,Seating,NR,NR,NR,NA,NR,8,4,4,0,50.00%,,23.75,0.97,24,23.5,NR,19.78,1.11,19.92,19.63,30,20,21,27,,Skin temperature,Thermocouple,Neck,Middle,Posterior,,NR,T-type,Y,"3, 4, 5, 6, 8","Burton (1934), Ramanathan (1964), Newburgh & Spealman (1943), Ouyang (1985), Equally distributed",,"0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9",,NR,,NR,,,,,,,,,,6pt_(1)(6),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,Study on thermal comfort of interactive cascade ventilation based on body multi-node thermal demand,"Li, H.; Wang, Z.; Li, J.; Wang, L.; Kong, X.; Fan, M.","Hebei University of Technology, Tianjin Building Science Energy Efficieny Co.",Tianjin,China,,2022,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2022.112404,,,,,NR,Lab,Seating,NR,NR,NR,NA,NR,8,4,4,0,50.00%,,23.75,0.97,24,23.5,NR,19.78,1.11,19.92,19.63,30,20,21,27,,Skin temperature,Thermocouple,Chest,Left,Anterior,,NR,T-type,Y,"3, 4, 5, 6, 8","Burton (1934), Ramanathan (1964), Newburgh & Spealman (1943), Ouyang (1985), Equally distributed",,"0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9",,NR,,NR,,,,,,,,,,6pt_(1)(6),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,Study on thermal comfort of interactive cascade ventilation based on body multi-node thermal demand,"Li, H.; Wang, Z.; Li, J.; Wang, L.; Kong, X.; Fan, M.","Hebei University of Technology, Tianjin Building Science Energy Efficieny Co.",Tianjin,China,,2022,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2022.112404,,,,,NR,Lab,Seating,NR,NR,NR,NA,NR,8,4,4,0,50.00%,,23.75,0.97,24,23.5,NR,19.78,1.11,19.92,19.63,30,20,21,27,,Skin temperature,Thermocouple,Upper arm,Left,Lateral,,NR,T-type,Y,"3, 4, 5, 6, 8","Burton (1934), Ramanathan (1964), Newburgh & Spealman (1943), Ouyang (1985), Equally distributed",,"0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9",,NR,,NR,,,,,,,,,,6pt_(1)(6),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,Study on thermal comfort of interactive cascade ventilation based on body multi-node thermal demand,"Li, H.; Wang, Z.; Li, J.; Wang, L.; Kong, X.; Fan, M.","Hebei University of Technology, Tianjin Building Science Energy Efficieny Co.",Tianjin,China,,2022,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2022.112404,,,,,NR,Lab,Seating,NR,NR,NR,NA,NR,8,4,4,0,50.00%,,23.75,0.97,24,23.5,NR,19.78,1.11,19.92,19.63,30,20,21,27,,Skin temperature,Thermocouple,Lumbar,Left,Posterior,,NR,T-type,Y,"3, 4, 5, 6, 8","Burton (1934), Ramanathan (1964), Newburgh & Spealman (1943), Ouyang (1985), Equally distributed",,"0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9",,NR,,NR,,,,,,,,,,6pt_(1)(6),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,Study on thermal comfort of interactive cascade ventilation based on body multi-node thermal demand,"Li, H.; Wang, Z.; Li, J.; Wang, L.; Kong, X.; Fan, M.","Hebei University of Technology, Tianjin Building Science Energy Efficieny Co.",Tianjin,China,,2022,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2022.112404,,,,,NR,Lab,Seating,NR,NR,NR,NA,NR,8,4,4,0,50.00%,,23.75,0.97,24,23.5,NR,19.78,1.11,19.92,19.63,30,20,21,27,,Skin temperature,Thermocouple,Abdomen,Left,Anterior,,NR,T-type,Y,"3, 4, 5, 6, 8","Burton (1934), Ramanathan (1964), Newburgh & Spealman (1943), Ouyang (1985), Equally distributed",,"0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9",,NR,,NR,,,,,,,,,,6pt_(1)(6),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,,Study on thermal comfort of interactive cascade ventilation based on body multi-node thermal demand,"Li, H.; Wang, Z.; Li, J.; Wang, L.; Kong, X.; Fan, M.","Hebei University of Technology, Tianjin Building Science Energy Efficieny Co.",Tianjin,China,,2022,Upon request,,J,Energy and Buildings,Elsevier,https://doi.org/10.1016/j.enbuild.2022.112404,,,,,NR,Lab,Seating,NR,NR,NR,NA,NR,8,4,4,0,50.00%,,23.75,0.97,24,23.5,NR,19.78,1.11,19.92,19.63,30,20,21,27,,Skin temperature,Thermocouple,Forearm,Left,Anterior,,NR,T-type,Y,"3, 4, 5, 6, 8","Burton (1934), Ramanathan (1964), Newburgh & Spealman (1943), Ouyang (1985), Equally distributed",,"0.1, 0.3, 0.5, 0.7, 0.9, 1.1, 1.3, 1.5, 1.7, 1.9",,NR,,NR,,,,,,,,,,6pt_(1)(6),7pt_(-3)(+3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
